prov,ac,gen,nat,labor,age2,age3,age4,age5,educ1,educ2,educ3,income
14,1,2,1,3,0,0,1,0,1,0,0,10181.5178631696
14,1,1,1,1,0,1,0,0,0,1,0,20172.0750812849
14,1,2,1,3,1,0,0,0,0,1,0,8657.5958756691
14,1,2,1,0,0,0,0,0,0,0,0,8985.80780450733
14,1,2,1,3,0,0,0,1,1,0,0,11795.5963421756
14,1,2,1,3,0,0,0,1,1,0,0,3939.46686015958
14,1,1,1,0,0,0,0,0,0,0,0,7631.3071504005
14,1,2,1,0,0,1,0,0,0,0,0,10359.3649044449
14,1,1,1,0,0,0,0,0,0,0,0,12657.4572718958
14,1,1,1,0,1,0,0,0,0,0,0,10309.9931269557
14,1,2,1,0,0,0,0,0,0,0,0,11961.1121263579
14,1,2,1,3,0,0,1,0,1,0,0,4047.55962131745
14,1,1,1,1,0,1,0,0,1,0,0,15713.4001401211
14,1,2,1,0,0,1,0,0,0,0,0,12922.987304183
14,1,2,1,1,1,0,0,0,0,1,0,5885.59119804466
14,1,1,1,3,0,0,0,1,1,0,0,4701.8007385848
14,1,1,1,1,1,0,0,0,0,1,0,9792.21367424661
14,1,1,1,3,0,0,1,0,0,1,0,12405.1277666109
14,1,2,1,0,0,0,0,0,0,0,0,12203.5083410767
14,1,1,1,1,0,0,1,0,1,0,0,9746.53836049735
14,1,1,1,1,0,1,0,0,0,1,0,14449.2064454736
14,1,1,1,0,0,0,0,0,0,0,0,10804.2197896618
14,1,1,1,1,0,1,0,0,0,1,0,15973.4706401448
14,1,2,1,2,1,0,0,0,0,1,0,6333.95251017557
14,1,2,1,3,0,0,1,0,0,1,0,19469.8767428122
14,1,2,1,3,0,1,0,0,1,0,0,9129.76933810103
14,1,2,1,0,0,0,0,0,0,0,0,3745.78887739455
14,1,1,1,3,0,0,0,1,1,0,0,5925.20016538845
14,1,2,1,1,0,1,0,0,1,0,0,5656.5934851393
14,1,2,1,3,0,0,1,0,1,0,0,6923.4156933951
14,1,1,1,0,0,1,0,0,0,0,0,13782.1503876293
14,1,2,1,3,0,0,0,1,1,0,0,12028.9932899456
14,1,1,1,3,0,0,1,0,1,0,0,9866.0408892788
14,1,1,1,2,0,1,0,0,0,1,0,6064.972712657
14,1,2,1,0,0,0,0,0,0,0,0,8326.58018511461
14,1,2,1,3,0,1,0,0,1,0,0,2306.42194607398
14,1,2,1,1,0,1,0,0,0,0,1,19087.7137910788
14,1,2,1,3,0,1,0,0,0,1,0,4201.73786639442
14,1,2,1,1,0,1,0,0,0,1,0,6237.20571130458
14,1,1,1,3,0,0,0,1,0,0,1,26491.0297188534
14,1,2,1,3,0,0,0,1,1,0,0,13312.3153789361
14,1,1,1,1,0,1,0,0,1,0,0,8281.36310857356
14,1,1,1,0,0,0,0,0,0,0,0,20789.9503963877
14,1,1,1,3,0,0,0,1,1,0,0,9995.80120052472
14,1,1,1,0,0,0,0,0,0,0,0,4700.72094155959
14,1,1,1,1,0,0,1,0,1,0,0,24865.068850077
14,1,2,1,3,0,0,0,1,1,0,0,11942.0806186693
14,1,2,1,1,0,1,0,0,1,0,0,8650.7747216514
14,1,1,1,1,0,1,0,0,0,1,0,7969.87703868712
14,1,1,1,0,0,0,0,0,0,0,0,7424.67714397229
14,1,1,1,3,0,0,0,1,1,0,0,3216.44212138361
14,1,2,1,3,0,1,0,0,0,1,0,3789.25357103863
14,1,1,1,0,0,0,0,0,0,0,0,7066.11470321907
14,1,1,1,3,1,0,0,0,0,1,0,10099.615926511
14,1,2,1,0,0,0,0,0,0,0,0,6155.72639340993
14,1,2,1,1,1,0,0,0,0,0,1,4760.49819067663
14,1,2,1,3,0,1,0,0,1,0,0,8783.0121503587
14,1,1,1,0,0,0,0,0,0,0,0,12640.3070581298
14,1,1,1,1,0,1,0,0,0,0,1,14018.4255417299
14,1,2,1,3,0,1,0,0,1,0,0,16139.9578624129
14,1,1,1,3,0,0,0,1,1,0,0,15268.8795704032
14,1,2,1,3,1,0,0,0,0,1,0,17654.4484005272
14,1,1,1,3,0,0,1,0,1,0,0,5823.02246125654
14,1,1,1,1,0,0,1,0,1,0,0,8816.7791001066
14,1,2,1,3,0,0,0,1,1,0,0,8388.7227817701
14,1,2,1,3,1,0,0,0,1,0,0,10222.7351178316
14,1,1,1,0,0,0,0,0,0,0,0,8552.33456122633
14,1,2,1,0,0,1,0,0,0,0,0,5450.96574035439
14,1,1,1,1,0,0,1,0,1,0,0,16567.6204716214
14,1,1,1,1,0,0,1,0,0,1,0,23639.2625364031
14,1,2,1,1,0,1,0,0,0,0,1,30947.8961084581
14,1,2,1,1,0,1,0,0,0,0,1,29350.1685860306
14,1,2,1,1,0,1,0,0,0,1,0,6234.03204108585
14,1,2,1,3,0,0,0,1,1,0,0,5828.39848032212
14,1,2,1,3,0,0,1,0,1,0,0,13640.1646079953
14,1,1,1,3,1,0,0,0,0,1,0,8694.72178827625
14,1,1,1,0,0,0,0,0,0,0,0,6209.39158395897
14,1,2,1,0,0,0,0,0,0,0,0,7586.73592769504
14,1,1,1,3,1,0,0,0,0,1,0,7504.68429401896
14,1,1,1,1,0,1,0,0,0,1,0,1495.21529256594
14,1,2,1,3,0,1,0,0,1,0,0,5368.47442101881
14,1,1,1,2,0,0,1,0,1,0,0,3902.0455545467
14,1,1,1,3,0,0,1,0,1,0,0,12515.4321075222
14,1,1,1,1,0,1,0,0,0,1,0,3566.49936921243
14,1,1,1,0,0,0,0,0,0,0,0,13285.9588546774
14,1,1,1,0,0,0,0,0,0,0,0,9045.81323250783
14,1,2,1,3,0,0,1,0,1,0,0,-16.5021135762809
14,1,2,1,3,0,0,0,1,0,1,0,16076.7343732699
14,1,1,1,0,0,0,0,0,0,0,0,3832.87119666304
14,1,1,1,1,0,0,1,0,1,0,0,8074.28871445504
14,1,1,1,3,0,1,0,0,0,1,0,10221.7665639574
14,1,1,1,0,0,0,0,0,0,0,0,9886.0693982294
14,1,2,1,2,1,0,0,0,0,1,0,3089.96129135376
14,1,1,1,1,0,1,0,0,0,1,0,9050.378066538
14,1,2,1,1,0,1,0,0,1,0,0,5900.26368545126
14,1,2,1,0,0,0,0,0,0,0,0,6990.24722568701
14,1,1,1,1,1,0,0,0,0,1,0,15972.4511103559
14,1,1,1,3,0,0,1,0,1,0,0,7292.6558298334
14,1,2,1,3,1,0,0,0,0,1,0,5079.00499105847
14,1,1,1,3,0,0,1,0,0,1,0,13801.3234698679
14,1,2,1,0,1,0,0,0,0,0,0,11977.6983816302
14,1,2,1,1,0,1,0,0,1,0,0,15191.7359964733
14,1,1,1,3,0,0,0,1,1,0,0,8090.94096080084
14,1,2,1,0,0,0,0,0,0,0,0,12379.4671357671
14,1,2,1,2,1,0,0,0,0,0,1,6325.04996600113
14,1,2,1,3,0,1,0,0,1,0,0,5811.54313308641
14,1,2,1,3,0,1,0,0,0,1,0,224.096850508248
14,1,2,1,3,0,0,1,0,1,0,0,3873.70557087521
14,1,2,1,3,0,0,0,1,1,0,0,9840.63490401637
14,1,1,1,3,1,0,0,0,0,1,0,6591.87530900713
14,1,1,1,0,0,0,0,0,0,0,0,11115.2710892617
14,1,1,1,3,1,0,0,0,0,1,0,3776.16900784594
14,1,2,1,3,0,0,0,1,1,0,0,19676.9416760675
14,1,1,1,0,0,0,0,0,0,0,0,10012.1477131441
14,1,1,1,1,0,1,0,0,0,1,0,21303.0727100921
14,1,2,1,1,0,1,0,0,0,1,0,9564.24685816876
14,1,1,1,1,0,1,0,0,0,1,0,14443.927576132
14,1,1,1,0,0,0,0,0,0,0,0,18458.5734787295
14,1,2,1,3,0,0,1,0,1,0,0,14468.7612711542
14,1,1,1,1,0,1,0,0,0,1,0,11730.4316180843
14,1,2,1,3,1,0,0,0,1,0,0,11503.4613853668
14,1,2,1,0,0,0,0,0,0,0,0,5025.10914760764
14,1,1,1,0,0,1,0,0,0,0,0,8569.09181523033
14,1,2,1,3,0,0,0,1,1,0,0,12624.9169488295
14,1,1,1,1,0,1,0,0,0,1,0,13276.6614564078
14,1,2,1,3,0,0,0,1,1,0,0,22748.2839738792
14,1,1,1,1,0,1,0,0,0,1,0,22362.138573622
14,1,1,1,1,0,1,0,0,1,0,0,11786.9368458348
14,1,2,1,3,0,0,1,0,1,0,0,15101.4157733767
14,1,1,1,2,0,0,1,0,1,0,0,3758.61586342265
14,1,2,1,3,0,0,1,0,1,0,0,12936.9041368049
14,1,2,1,1,0,0,1,0,1,0,0,12387.3137040953
14,1,1,1,1,0,1,0,0,0,1,0,6822.60138028033
14,1,1,1,3,1,0,0,0,0,1,0,14962.8279350643
14,1,2,1,3,1,0,0,0,0,1,0,18760.5537210606
14,1,2,1,3,0,0,0,1,1,0,0,12618.6789078646
14,1,2,1,3,0,0,0,1,1,0,0,4491.83729441904
14,1,2,1,1,0,1,0,0,0,1,0,3929.61765480394
14,1,2,1,3,0,0,1,0,1,0,0,6161.4003069403
14,1,2,1,0,0,0,0,0,0,0,0,7076.83544455742
14,1,1,1,3,0,0,0,1,1,0,0,5411.54238475198
14,1,1,1,0,0,0,0,0,0,0,0,3385.5889193433
14,1,1,1,0,0,0,0,0,0,0,0,6933.92890563986
14,1,2,1,0,0,0,0,0,0,0,0,23044.7440944086
14,1,2,1,3,0,0,1,0,0,1,0,7039.3788789516
14,1,1,1,2,1,0,0,0,0,1,0,13626.1806113473
14,1,1,1,1,1,0,0,0,0,1,0,9293.85734116773
14,1,2,1,3,1,0,0,0,0,1,0,5765.31416390803
14,1,1,1,1,0,1,0,0,1,0,0,1310.14813368971
14,1,1,1,0,0,0,0,0,0,0,0,294.846977309398
14,1,1,1,0,0,0,0,0,0,0,0,6515.41411515093
14,1,1,1,3,1,0,0,0,0,1,0,5204.23317301985
14,1,1,1,3,0,0,0,1,1,0,0,8347.33362841878
14,1,1,1,3,0,0,1,0,1,0,0,9875.88523523798
14,1,1,1,1,0,1,0,0,1,0,0,11201.9574315096
14,1,2,1,1,0,1,0,0,1,0,0,7199.09037714136
14,1,2,1,3,0,0,1,0,1,0,0,11480.7851969072
14,1,1,1,3,0,0,1,0,0,1,0,14300.5740665114
14,1,2,1,0,0,0,0,0,0,0,0,13536.3059232437
14,1,1,1,3,0,0,0,1,1,0,0,9758.20300557893
14,1,2,1,3,0,0,0,1,1,0,0,1794.6773610224
14,1,2,1,3,1,0,0,0,0,1,0,11153.1877779455
14,1,1,1,1,0,1,0,0,0,1,0,4208.36235287538
14,1,1,1,3,0,0,0,1,1,0,0,5405.21897212133
14,1,2,1,3,0,1,0,0,0,1,0,15386.1806913529
14,1,1,1,3,0,0,1,0,1,0,0,9190.86363081658
14,1,1,1,1,0,1,0,0,0,1,0,10027.8773029487
14,1,1,1,0,0,0,0,0,0,0,0,5655.50432618215
14,1,1,1,3,0,0,1,0,0,0,1,24168.3491570304
14,1,2,1,3,1,0,0,0,0,1,0,12043.5819483132
14,1,2,1,3,0,1,0,0,0,1,0,9659.94550120408
14,1,1,1,3,0,0,0,1,1,0,0,7996.85779369505
14,1,2,1,0,0,0,0,0,0,0,0,17076.0428250896
14,1,2,1,0,0,0,0,0,0,0,0,9470.40188511206
14,1,2,1,3,1,0,0,0,0,1,0,7364.71526453204
14,1,2,1,1,0,1,0,0,1,0,0,10245.0672160255
14,1,1,1,3,0,0,0,1,1,0,0,7508.18006059756
14,1,1,1,3,0,0,0,1,1,0,0,8509.67118329853
14,1,2,1,0,1,0,0,0,0,0,0,7093.35487146157
14,1,1,1,2,1,0,0,0,0,1,0,11660.8514670298
14,1,1,1,1,0,0,1,0,1,0,0,11044.6946100159
14,1,2,1,3,0,0,1,0,1,0,0,12350.4438724309
14,1,1,1,1,0,1,0,0,0,1,0,15134.2531892765
14,1,2,1,1,1,0,0,0,0,1,0,13089.4960176007
14,1,2,1,1,0,1,0,0,0,1,0,5679.07225678283
14,1,2,1,1,0,1,0,0,0,1,0,10352.9775761547
14,1,1,1,1,0,1,0,0,1,0,0,9594.60656851944
14,1,2,1,1,1,0,0,0,0,0,1,13100.9989738736
14,1,2,1,3,0,0,0,1,1,0,0,20812.4102783898
14,1,1,1,1,0,1,0,0,0,1,0,11275.9850814729
15,12,1,1,0,0,0,0,0,0,0,0,5039.54260410857
15,12,1,1,3,0,0,1,0,0,1,0,714.309722098626
15,12,1,1,2,0,1,0,0,0,1,0,10401.0237720098
15,12,2,1,0,0,0,0,0,0,0,0,6069.07624426859
15,12,2,1,1,0,1,0,0,0,1,0,8637.57313459825
15,12,2,1,3,0,0,0,1,1,0,0,12174.7377565071
15,12,1,1,0,0,0,0,0,0,0,0,13649.5527907922
15,12,2,1,3,0,0,1,0,1,0,0,15680.5134126287
15,12,1,1,1,0,1,0,0,0,1,0,12681.7059438417
15,12,2,1,3,0,0,1,0,1,0,0,13078.9406151764
15,12,2,1,3,0,0,0,1,1,0,0,10595.1486595822
15,12,1,1,3,0,0,0,1,1,0,0,12010.8661841406
15,12,1,1,1,1,0,0,0,0,1,0,7473.67068128585
15,12,2,1,3,0,0,0,1,1,0,0,5254.30488461291
15,12,2,1,3,0,0,1,0,1,0,0,11657.1003240617
15,12,1,1,3,0,0,0,1,1,0,0,17446.1961552358
15,12,1,1,3,0,0,0,1,1,0,0,5204.89255315186
15,12,1,1,3,0,0,0,1,1,0,0,3905.81259341498
15,12,1,1,1,0,1,0,0,0,1,0,4124.47906256635
15,12,1,2,1,0,1,0,0,0,0,1,10186.5067286115
15,12,1,1,1,0,1,0,0,1,0,0,8441.9124546014
15,12,1,1,1,0,1,0,0,0,1,0,11425.3031311715
15,12,2,1,3,1,0,0,0,0,0,1,16543.7058591314
15,12,1,1,2,0,1,0,0,1,0,0,6790.38054569176
15,12,1,1,1,0,1,0,0,0,1,0,10843.4457360573
15,12,1,1,1,0,1,0,0,0,1,0,5228.4013073335
15,12,2,1,3,0,1,0,0,0,1,0,3883.77975533831
15,12,2,1,3,0,0,0,1,1,0,0,9839.52668034187
15,12,1,1,1,0,1,0,0,0,0,1,22491.915706684
15,12,2,1,3,0,0,0,1,1,0,0,1564.82897549084
15,12,2,2,3,0,0,1,0,1,0,0,4240.097316647
15,12,1,1,0,0,0,0,0,0,0,0,5117.37447287384
15,12,1,1,1,0,1,0,0,0,0,1,23744.9830110975
15,12,1,1,3,1,0,0,0,0,1,0,3837.83724894856
15,12,1,1,1,0,1,0,0,0,1,0,17264.2252567751
15,12,2,1,3,0,0,0,1,0,0,1,15682.8519751562
15,12,1,1,1,1,0,0,0,0,1,0,7242.39842753598
15,12,2,1,0,0,0,0,0,0,0,0,7516.4295825044
15,12,2,1,3,0,1,0,0,1,0,0,3425.1479877
15,12,2,1,1,0,1,0,0,1,0,0,4770.4320110946
15,12,1,1,1,0,0,1,0,0,1,0,13999.7456589695
15,12,2,1,1,0,1,0,0,0,1,0,23665.0042784774
15,12,1,1,1,0,1,0,0,1,0,0,9682.16528171027
15,12,2,1,3,0,0,0,1,1,0,0,6794.45572889084
15,12,2,1,3,0,0,1,0,1,0,0,17261.6102111177
15,12,1,1,3,0,0,0,1,1,0,0,3983.58996926265
15,12,2,1,2,0,1,0,0,0,0,1,14315.061881982
15,12,2,1,3,0,1,0,0,1,0,0,12760.8208759956
15,12,1,1,1,0,1,0,0,0,1,0,10293.944528393
15,12,2,1,1,0,1,0,0,0,0,1,29088.0811814561
15,12,2,1,3,1,0,0,0,1,0,0,3736.47650454308
15,12,1,1,2,0,0,1,0,0,1,0,12406.3583728278
15,12,1,1,1,0,1,0,0,1,0,0,10215.7650743248
15,12,1,1,1,0,0,1,0,0,1,0,43035.8646222635
15,12,1,1,1,0,1,0,0,0,1,0,11959.1844116677
15,12,2,1,1,0,1,0,0,0,1,0,33717.9088373545
15,12,1,1,0,0,0,0,0,0,0,0,7599.9978939173
15,12,1,1,1,0,1,0,0,1,0,0,4912.4403384189
15,12,2,1,3,0,0,0,1,1,0,0,7583.93888097446
15,12,2,1,3,0,0,1,0,1,0,0,7385.26909130378
15,12,2,1,0,0,0,0,0,0,0,0,4830.0482152904
15,12,2,1,1,1,0,0,0,0,1,0,10330.8188538623
15,12,2,1,0,0,0,0,0,0,0,0,4339.61429454777
15,12,1,1,3,0,0,0,1,1,0,0,2913.68696352971
15,12,2,1,1,0,1,0,0,1,0,0,7077.93574381508
15,12,1,1,0,0,0,0,0,0,0,0,5237.3846007193
15,12,1,1,0,0,0,0,0,0,0,0,9377.4035200511
15,12,2,1,0,0,0,0,0,0,0,0,2999.0600230887
15,12,1,1,1,0,1,0,0,1,0,0,12489.6647736982
15,12,1,1,3,0,0,1,0,1,0,0,5943.41110802752
15,12,1,1,3,0,0,1,0,1,0,0,6771.4326048659
15,12,2,1,1,0,1,0,0,0,1,0,9922.2610183232
15,12,2,1,1,0,1,0,0,1,0,0,5778.37579073024
15,12,1,1,0,0,0,0,0,0,0,0,11072.1150468009
15,12,1,1,1,0,1,0,0,0,1,0,7212.70975989
15,12,1,1,1,0,0,1,0,0,0,1,16832.7370484012
15,12,2,1,1,0,1,0,0,0,1,0,13507.46388143
15,12,1,1,1,0,1,0,0,0,1,0,13165.224375036
15,12,2,1,1,1,0,0,0,0,1,0,9886.18870359187
15,12,1,1,1,0,1,0,0,0,0,1,11679.9027628269
15,12,2,1,3,0,1,0,0,1,0,0,2329.57793622483
15,12,2,1,1,0,1,0,0,0,0,1,8440.05720039375
15,12,1,1,3,0,0,0,1,1,0,0,7827.87628538106
15,12,1,1,1,0,1,0,0,0,1,0,7804.22108722915
15,12,2,1,2,1,0,0,0,0,1,0,3642.54317103247
15,12,1,1,1,0,1,0,0,0,1,0,23117.0824717442
15,12,1,1,1,0,0,1,0,1,0,0,11395.9267789876
15,12,1,1,0,0,0,0,0,0,0,0,25701.1665825559
15,12,1,1,3,0,0,0,1,1,0,0,7186.26182379348
15,12,1,1,0,0,0,0,0,0,0,0,4552.25569172715
15,12,2,1,3,1,0,0,0,0,1,0,11495.2522386397
15,12,2,1,3,0,1,0,0,0,1,0,1353.23773999535
15,12,1,1,3,0,0,1,0,0,1,0,10149.6851651986
15,12,2,1,1,0,1,0,0,0,1,0,17330.5961797036
15,12,2,1,1,0,1,0,0,0,1,0,9363.40027716201
15,12,2,1,1,0,1,0,0,0,0,1,6781.95655600402
15,12,2,1,2,0,1,0,0,0,0,1,12301.8067626286
15,12,1,1,1,0,0,1,0,1,0,0,4745.83554368435
15,12,2,1,1,0,1,0,0,0,1,0,8011.92623094249
15,12,1,1,1,0,1,0,0,0,0,1,7860.8108433432
15,12,1,1,3,0,0,0,1,1,0,0,5718.96327740697
15,12,2,1,3,0,0,1,0,1,0,0,4853.76094962332
15,12,2,1,3,0,0,1,0,1,0,0,9949.8242434977
15,12,2,1,3,0,0,0,1,1,0,0,20405.8422976605
15,12,1,2,1,0,1,0,0,0,0,1,20408.0637794176
15,12,1,1,3,0,0,0,1,1,0,0,25212.3155810478
15,12,1,1,1,1,0,0,0,1,0,0,9698.97434826805
15,12,1,1,3,0,0,1,0,1,0,0,30746.046663551
15,12,2,1,3,0,0,0,1,1,0,0,5742.79974011608
15,12,2,1,1,0,0,1,0,0,1,0,12460.2565092048
15,12,2,1,1,0,0,1,0,0,0,1,10975.3868998546
15,12,1,1,0,0,0,0,0,0,0,0,9177.2737895148
15,12,2,1,3,1,0,0,0,0,1,0,5874.7897776099
15,12,2,1,1,0,1,0,0,0,1,0,8785.58661402676
15,12,1,1,1,0,1,0,0,0,1,0,2263.30858162207
15,12,2,1,3,0,0,1,0,1,0,0,9841.8846860504
15,12,1,1,3,0,0,0,1,1,0,0,4646.19710309988
15,12,1,1,1,0,1,0,0,1,0,0,14121.2022027123
15,12,1,1,0,0,0,0,0,0,0,0,10842.4250823562
15,12,1,1,1,0,1,0,0,0,1,0,5065.33500304143
15,12,1,1,0,0,0,0,0,0,0,0,4524.97871022117
15,12,2,1,3,0,0,1,0,1,0,0,12625.3084176805
15,12,1,1,1,0,1,0,0,0,0,1,16404.5532118578
15,12,1,1,3,0,0,0,1,1,0,0,17182.1971447853
15,12,2,1,2,0,1,0,0,1,0,0,6987.0915274213
15,12,2,1,3,0,0,1,0,1,0,0,3423.09929002416
15,12,1,1,3,0,0,0,1,1,0,0,5373.95388729227
15,12,1,1,1,0,1,0,0,1,0,0,4871.80490080534
15,12,2,1,3,1,0,0,0,0,1,0,12169.7975106354
15,12,1,1,1,0,0,1,0,0,1,0,23581.2199547026
15,12,2,1,3,0,0,1,0,1,0,0,8807.10712767652
15,12,2,1,1,0,1,0,0,0,1,0,4797.99635711975
15,12,1,1,3,1,0,0,0,0,1,0,19129.7529059241
15,12,1,1,3,1,0,0,0,0,1,0,19218.9640243328
15,12,1,1,0,0,0,0,0,0,0,0,5611.65223886292
15,12,2,1,1,0,1,0,0,0,1,0,12642.0202593137
15,12,1,1,1,0,0,1,0,0,1,0,13937.7791249515
15,12,2,1,3,0,1,0,0,1,0,0,4001.20103804805
15,12,2,1,3,1,0,0,0,0,1,0,8598.2961726262
15,12,1,1,1,0,1,0,0,0,1,0,10220.7554504647
15,12,1,1,1,0,1,0,0,0,1,0,5916.84345760344
15,12,1,1,1,0,1,0,0,0,1,0,24570.2156518289
15,12,1,2,0,0,0,0,0,0,0,0,12779.2592819305
15,12,2,1,3,0,0,0,1,1,0,0,13232.5912190218
15,12,1,1,1,0,1,0,0,0,0,1,5938.35470536438
15,12,2,1,3,0,1,0,0,1,0,0,9662.29858180684
15,12,1,1,3,1,0,0,0,0,1,0,14236.7936865828
15,12,2,1,3,0,0,0,1,1,0,0,3874.45239066657
15,12,1,1,1,0,1,0,0,0,1,0,6704.44078610186
15,12,1,1,1,0,1,0,0,0,1,0,3691.42296065961
15,12,1,1,1,1,0,0,0,1,0,0,6681.60262986534
15,12,1,1,1,0,1,0,0,0,0,1,29893.7622411999
15,12,1,1,1,0,1,0,0,0,1,0,13441.1752339543
15,12,2,1,1,0,1,0,0,0,1,0,5747.09430759544
15,12,2,1,2,1,0,0,0,1,0,0,4701.89425976827
15,12,1,1,3,0,0,1,0,1,0,0,13496.6801949484
15,12,1,1,1,0,1,0,0,1,0,0,5430.53028436172
15,12,2,1,3,0,1,0,0,1,0,0,5998.3916765646
15,12,1,1,1,0,1,0,0,0,0,1,11825.8112477075
15,12,1,1,1,0,1,0,0,1,0,0,10200.3279760804
15,12,2,1,0,0,0,0,0,0,0,0,9398.18333340597
15,12,2,1,1,0,0,1,0,1,0,0,15643.2448362276
15,12,2,1,3,0,1,0,0,0,0,1,9515.20682306652
15,12,1,1,0,0,0,0,0,0,0,0,3166.8891473026
15,12,2,1,3,0,1,0,0,0,1,0,16466.6442686167
15,12,2,1,2,0,0,1,0,0,1,0,12917.5715261638
15,12,1,1,0,0,0,0,0,0,0,0,6344.42893728537
15,12,2,1,3,0,0,0,1,0,1,0,22112.1431577446
15,12,1,1,3,0,0,0,1,1,0,0,8483.46097367045
15,12,1,1,2,0,1,0,0,0,1,0,15541.3580326621
15,12,2,1,3,0,1,0,0,1,0,0,22510.6950827763
15,12,2,1,3,0,0,0,1,1,0,0,5612.69005145737
15,12,2,1,1,0,0,1,0,1,0,0,11327.8444044601
15,12,2,1,3,0,0,0,1,1,0,0,45021.624124633
15,12,1,1,1,0,1,0,0,0,0,1,19253.8024900142
15,12,1,1,1,1,0,0,0,0,1,0,8559.6261869783
15,12,2,1,3,0,0,0,1,0,1,0,9149.84415542518
15,12,1,1,1,0,1,0,0,0,1,0,11387.8610946048
15,12,2,1,3,0,0,0,1,1,0,0,14926.9084025248
15,12,2,1,3,0,0,0,1,1,0,0,21620.6930582995
15,12,2,1,1,0,0,1,0,1,0,0,12180.1892769287
15,12,1,1,3,0,1,0,0,0,0,1,13817.0929946487
15,12,1,1,2,0,1,0,0,0,1,0,11918.0848792582
15,12,1,1,2,0,1,0,0,1,0,0,8270.67700233376
15,12,1,1,0,0,0,0,0,0,0,0,15101.6847066831
15,12,2,1,3,0,0,1,0,0,1,0,20592.4677764487
15,12,2,1,3,0,0,0,1,1,0,0,9235.01856483502
15,12,1,1,1,0,1,0,0,0,1,0,7007.40781957676
15,12,1,1,1,0,1,0,0,0,1,0,8587.72469084884
15,12,1,1,1,0,1,0,0,0,1,0,10409.297034227
15,12,2,1,3,0,0,0,1,1,0,0,7023.37084470784
15,12,1,1,1,0,1,0,0,0,1,0,16983.753417722
15,12,1,1,2,0,1,0,0,0,1,0,6534.26842726674
15,12,2,1,1,0,0,1,0,1,0,0,13554.809907683
15,12,1,1,1,0,1,0,0,0,1,0,3085.83818474053
15,12,2,1,3,0,0,0,1,1,0,0,14038.9763680591
15,12,2,1,1,0,0,1,0,0,1,0,12737.3654918319
15,12,1,1,3,0,0,1,0,1,0,0,18171.2140321634
15,12,1,1,3,0,0,0,1,1,0,0,8327.47344018246
15,12,1,1,3,1,0,0,0,0,1,0,15959.0756947642
15,12,1,1,0,0,0,0,0,0,0,0,6118.16118516616
15,12,2,1,3,0,0,0,1,1,0,0,9520.13069683696
15,12,1,1,1,0,1,0,0,0,1,0,19322.3720388117
15,12,1,1,0,0,0,0,0,0,0,0,9272.77793939884
15,12,1,1,0,0,0,0,0,0,0,0,5551.02921105249
15,12,2,1,1,0,1,0,0,1,0,0,12759.0009868337
15,12,1,1,3,0,1,0,0,0,0,1,11111.8637157194
15,12,2,1,3,0,0,1,0,0,1,0,11766.8187647493
15,12,1,1,3,0,0,0,1,1,0,0,8902.07038706224
15,12,2,1,3,0,0,0,1,1,0,0,3611.23703939314
15,12,2,1,3,1,0,0,0,0,1,0,5692.42189488157
15,12,2,1,0,0,0,0,0,0,0,0,10835.2655774059
15,12,1,1,1,0,0,1,0,0,1,0,8188.5643257194
15,12,2,1,1,0,1,0,0,0,0,1,26210.7082110822
15,12,1,1,3,1,0,0,0,0,1,0,9581.0137889685
15,12,1,1,1,0,0,1,0,0,1,0,11283.5544994929
15,12,2,1,3,0,0,0,1,1,0,0,9675.95906923273
15,12,2,1,1,0,1,0,0,0,0,1,21621.735425127
15,12,2,1,1,0,1,0,0,0,0,1,33676.8012266617
15,12,2,1,0,0,0,0,0,0,0,0,18248.727251145
15,12,2,1,0,0,0,0,0,0,0,0,1686.13098121287
15,12,1,1,1,0,1,0,0,0,1,0,7551.2136225833
15,12,1,1,1,0,1,0,0,0,1,0,6743.2316356102
15,12,2,1,3,0,0,0,1,1,0,0,8417.0875034135
15,12,1,1,3,0,0,0,1,1,0,0,1980.74996869123
15,12,1,1,1,0,0,1,0,0,1,0,10207.7042922932
15,12,2,1,1,0,1,0,0,1,0,0,22674.7433886899
15,12,1,1,1,0,1,0,0,0,1,0,7437.30608213707
15,12,2,1,1,1,0,0,0,0,1,0,8308.11478467068
15,12,2,1,3,0,0,1,0,1,0,0,18488.1854276504
15,12,2,1,3,0,0,0,1,1,0,0,8436.32551007994
15,12,2,1,1,0,1,0,0,1,0,0,18282.9033417345
15,12,1,1,0,0,0,0,0,0,0,0,7629.18321817519
15,12,1,1,1,0,1,0,0,0,1,0,6144.30561109435
15,12,2,1,3,0,0,1,0,0,1,0,6465.37855371977
15,12,1,1,0,0,0,0,0,0,0,0,19384.7922040337
15,12,2,1,0,0,0,0,0,0,0,0,15510.2189816176
15,12,1,1,0,0,0,0,0,0,0,0,6489.00582553566
15,12,1,1,1,0,1,0,0,0,0,1,14009.0726157542
15,12,2,1,0,0,0,0,0,0,0,0,12524.8402183645
15,12,1,1,1,0,0,1,0,0,1,0,8428.25979820952
15,12,2,1,3,0,0,1,0,1,0,0,5708.06757040848
15,12,1,1,1,0,1,0,0,1,0,0,2704.32115186702
15,12,2,1,1,0,1,0,0,0,1,0,8441.51649963505
15,12,1,1,3,0,0,0,1,0,1,0,5281.69636526423
15,12,2,1,1,0,1,0,0,0,0,1,20506.835900175
15,12,2,1,1,0,1,0,0,0,1,0,13812.3303614601
